cycle,type_charge,type_discharge,voltage_mean,voltage_min,voltage_max,current_mean,temperature_mean,time_max,estimated_soc
312,0,0,,,,,,,-10266.666666666668
313,0,1,3.5222215314850214,2.6920548172137724,4.222920057935785,-1.822916991757235,32.856295641052824,3177.219,-3366.6666666666665
314,0,0,,,,,,,-10333.333333333332
315,1,0,4.165583011785556,3.354145458071941,4.209028477452613,0.5455321253346221,25.891013405303514,10802.578,-3388.8888888888887
316,0,1,3.5163492154331264,2.629071246219689,4.200423045909808,-1.8294275689587538,33.33950238056361,3082.937,-3400.0
317,0,0,,,,,,,-10433.333333333332
318,1,0,4.161450485098774,3.348015808348912,4.209763047586473,0.5659145930808275,26.42800153627129,10544.452999999994,-3422.222222222222
319,0,0,,,,,,,-10500.0
320,0,1,3.5134397623234963,2.631343871050918,4.198372063670128,-1.816317296828028,33.35156485472646,3074.266,-3444.4444444444443
321,0,0,,,,,,,-10566.666666666668
322,1,0,4.163428705620306,3.3529759174446823,4.208874914689389,0.5517468859825273,26.21556986443908,10701.125,-3466.6666666666665
323,0,0,,,,,,,-10633.333333333332
324,0,1,3.515137522009075,2.6983970036642315,4.198353213898968,-1.8033689952639713,33.147486361012966,3066.0,-3488.8888888888887
325,0,0,,,,,,,-10700.0
326,1,0,4.165103475733391,3.3552183107405935,4.209803512518001,0.5403687480973645,25.960695609651008,10805.813,-3511.1111111111113
327,0,0,,,,,,,-10766.666666666668
328,0,1,3.50830390643132,2.6338485871981514,4.197873789078739,-1.802670753119494,33.007275861749356,3056.437,-3533.3333333333335
329,0,0,,,,,,,-10833.333333333332
330,1,0,4.1653575923861625,3.3540567989886063,4.208872213190271,0.5445908373365941,25.838168915840225,10693.438,-3555.5555555555557
331,0,0,,,,,,,-10900.0
332,0,1,3.509190808443004,2.671566207861818,4.197955644238241,-1.7958941337499832,32.91990812745461,3048.219,-3577.777777777778
333,0,0,,,,,,,-10966.666666666668
334,1,0,4.166173127483916,3.3543202199580766,4.209853693640944,0.5398317988996301,25.811823765569297,10708.406,-3600.0
335,0,0,,,,,,,-11033.333333333332
336,0,1,3.5068097579555353,2.6540810507928123,4.197918434710392,-1.795344963527795,32.99903328622305,3039.218,-3622.222222222222
337,0,0,,,,,,,-11100.0
338,1,0,4.166879439346124,3.3538194889943185,4.2088630113100365,0.5333558181112956,25.866599042915986,10805.297000000006,-3644.4444444444443
339,0,0,,,,,,,-11166.666666666668
340,0,1,3.50609090727422,2.656849703962618,4.197739340034368,-1.7893518988259454,33.03772281691292,3039.047,-3666.6666666666665
341,0,0,,,,,,,-11233.333333333332
342,1,0,4.16582569935258,3.3536880148349315,4.208838075023042,0.5543234174406872,25.932238529516265,10363.61,-3688.8888888888887
343,0,0,,,,,,,-11300.0
344,0,1,3.5037157727265953,2.6363048614501152,4.19785490446139,-1.7883879159763685,33.07740307192613,3030.375,-3711.1111111111113
345,0,0,,,,,,,-11366.666666666668
346,1,0,4.16768143102544,3.353396374532837,4.209529411772671,0.5293894058764592,25.8627841242131,10805.094,-3733.3333333333335
347,0,0,,,,,,,-11433.333333333332
348,0,1,3.5067479961367156,2.69951692300468,4.197306756122815,-1.7815447770741009,33.05467981523988,3021.0,-3755.5555555555557
349,0,0,,,,,,,-11500.0
350,1,0,4.168396588809721,3.354434207234332,4.209662720393985,0.5259649128373239,25.876664410701412,10805.5,-3777.777777777778
351,0,0,,,,,,,-11566.666666666668
352,0,1,3.5058813026542324,2.698216006032282,4.197528212001444,-1.7753115642966961,33.11570360624461,3021.75,-3800.0
353,0,0,,,,,,,-11633.333333333332
354,1,0,4.168735204362698,3.354272833395381,4.209010138135633,0.5239037468586069,25.90081245653995,10806.844,-3822.222222222222
355,0,0,,,,,,,-11700.0
356,0,1,3.504168333530808,2.6911707598773864,4.19743662221161,-1.7742377662318358,33.12942148982364,3012.265,-3844.4444444444443
357,0,0,,,,,,,-11766.666666666668
358,1,0,4.167738533245543,3.3532627894758096,4.209286321889628,0.5448665166311562,25.961139619102717,10367.906000000003,-3866.6666666666665
359,0,0,,,,,,,-11833.333333333332
360,0,1,3.5030568931470634,2.690162319231471,4.197717228550219,-1.773860289771637,33.130681310493344,3002.641,-3888.8888888888887
361,0,0,,,,,,,-11900.0
362,1,0,4.169622465731045,3.353429498656367,4.20906168640711,0.5200245527389034,25.847581583069786,10806.719,-3911.1111111111113
363,0,0,,,,,,,-11966.666666666668
364,0,1,3.4982324882487936,2.6355034454892072,4.192454851360723,-1.7809702419814517,33.20069210329718,3012.0,-3933.3333333333335
365,0,0,,,,,,,-12033.333333333332
366,1,0,4.1683659306021825,3.3525780744031093,4.209837365677117,0.5639413599870164,26.343040591685405,10043.172,-3955.5555555555557
367,0,1,3.5065859365661325,2.6594753656507684,4.202845001527377,-1.7879098523188452,33.78697527817091,3020.11,-3966.6666666666665
368,0,0,,,,,,,-12133.333333333332
369,1,0,4.16712940529248,3.3528818658863946,4.2098269996566815,0.5404870941917305,26.57680877670008,10569.812,-3988.8888888888887
370,0,0,,,,,,,-12200.0
371,0,1,3.501457140697961,2.644554999824577,4.197952808231904,-1.780229415660985,33.673365085761986,3002.172000000006,-4011.1111111111113
372,0,0,,,,,,,-12266.666666666668
373,1,0,4.165918636441142,3.3549736761488096,4.209674359299608,0.5700675452978637,26.497126053434993,9917.203,-4033.3333333333335
374,0,0,,,,,,,-12333.333333333332
375,0,1,3.501658387162809,2.6719601666204564,4.198017952345714,-1.7731015168894209,33.535818118317145,2992.703,-4055.5555555555557
376,0,0,,,,,,,-12400.0
377,1,0,4.167385475237739,3.353783910785033,4.209167062707327,0.5366016791657899,26.23246228056812,10317.406,-4077.777777777778
378,0,0,,,,,,,-12466.666666666668
379,0,1,3.4966186408455298,2.6598211033173382,4.192162800008929,-1.7705879947441516,33.32269982188509,2964.468,-4100.0
380,0,0,,,,,,,-12533.333333333332
381,1,0,4.1703511098068216,3.352797565070414,4.208855011933893,0.5156965790545791,26.000979471677365,10806.109,-4122.222222222222
382,0,0,,,,,,,-12600.0
383,0,1,3.4991645719433246,2.688360455508818,4.196993378341778,-1.7600629827474803,33.346230327490304,2983.375,-4144.444444444444
384,0,0,,,,,,,-12666.666666666668
385,1,0,4.1685257209213695,3.3534938324434367,4.2093630515127325,0.5519868280845809,26.304406677546186,10041.921,-4166.666666666666
386,0,0,,,,,,,-12733.333333333334
387,0,1,3.496080777360074,2.6376728619288525,4.197603515102162,-1.765575132998529,33.64948900485925,2975.297,-4188.888888888889
388,0,0,,,,,,,-12800.0
389,1,0,4.170374029841988,3.351842602525664,4.2099281798934305,0.5161189019622676,26.488314685413716,10719.281,-4211.111111111111
390,0,0,,,,,,,-12866.666666666666
391,0,1,3.4959014526387993,2.645120521151077,4.196406678544622,-1.7588271887545277,33.79269513542102,2974.9850000000006,-4233.333333333334
392,0,0,,,,,,,-12933.333333333334
393,1,0,4.171060912120711,3.352784743728,4.209625447385018,0.5108698391293734,26.360634597576503,10804.719,-4255.555555555556
394,0,0,,,,,,,-13000.0
395,0,1,3.49758697990267,2.698012437629632,4.197098662004674,-1.7516428147438297,33.52446663707275,2966.25,-4277.777777777778
396,0,0,,,,,,,-13066.666666666666
397,1,0,4.172102471144396,3.3525597572322092,4.209994497945742,0.5067976189540666,26.01371119236736,10805.687,-4300.0
398,0,0,,,,,,,-13133.333333333334
399,0,1,3.4956989619989507,2.6928942772989077,4.196909312093871,-1.7513097768253418,33.39042251934235,2956.359,-4322.222222222222
400,0,0,,,,,,,-13200.0
401,1,0,4.169895005190017,3.3516897442147413,4.209645673539432,0.5457592973240515,26.297723923750286,10011.406,-4344.444444444444
402,0,0,,,,,,,-13266.666666666666
403,0,1,3.492875380810072,2.6483923655058113,4.197105220217278,-1.7511840784846122,33.67370212742761,2956.344,-4366.666666666666
404,0,0,,,,,,,-13333.333333333334
405,1,0,4.172224402561897,3.3517133635514114,4.2095192868246425,0.5045087206649608,26.460055536819574,10806.625,-4388.888888888889
406,0,0,,,,,,,-13400.0
407,0,1,3.49551076423368,2.6832134764261997,4.196244829545076,-1.7446206812145286,33.91080564765892,2956.406,-4411.111111111111
408,0,0,,,,,,,-13466.666666666666
409,1,0,4.172390702305611,3.3514036655318793,4.209686875098169,0.5033829401421354,26.522125341707824,10805.563,-4433.333333333334
410,0,0,,,,,,,-13533.333333333334
411,0,1,3.4942333590450834,2.684960445221862,4.1968026018066595,-1.7436362428649814,33.7850680599871,2947.266,-4455.555555555556
412,0,0,,,,,,,-13600.0
413,1,0,4.17292540089804,3.3518264434107543,4.209097023225327,0.5011750295574352,26.304507189511508,10807.219,-4477.777777777778
414,0,0,,,,,,,-13666.666666666666
415,0,1,3.491197414255986,2.669922120529456,4.196227405416926,-1.7425325036061032,33.61126807392732,2937.984,-4500.0
416,0,0,,,,,,,-13733.333333333334
417,1,0,4.173506980483201,3.3507643062775467,4.20966048778739,0.4996699404165846,26.033862750089828,10805.547,-4522.222222222222
418,0,0,,,,,,,-13800.0
419,0,1,3.4889094081576237,2.664105530655056,4.196558172556389,-1.7419837011363046,33.45598581472246,2929.125,-4544.444444444444
420,0,0,,,,,,,-13866.666666666666
421,1,0,4.173120289801623,3.3505766058453985,4.209800153781022,0.5119592557446062,26.173877726061654,10510.453,-4566.666666666666
422,0,0,,,,,,,-13933.333333333334
423,0,1,3.487376295811431,2.634098605983684,4.196870541112335,-1.7421680980861822,33.723267448788484,2928.454,-4588.888888888889
424,0,0,,,,,,,-14000.0
425,1,0,4.171960284239058,3.350429078451017,4.208986473959438,0.5275401796076259,26.58087845459433,10202.781,-4611.111111111111
426,0,0,,,,,,,-14066.666666666666
427,0,1,3.491994243745711,2.68378702970616,4.196795527524874,-1.735841378420618,34.050076369857344,2929.375,-4633.333333333334
428,0,0,,,,,,,-14133.333333333334
429,1,0,4.171902834988741,3.3519051164645437,4.2094113854487585,0.5295981797881324,26.844678208638005,10140.858999999997,-4655.555555555556
430,0,0,,,,,,,-14200.0
431,0,1,3.491585878898649,2.660031949282934,4.189287343772767,-1.7567879869499758,33.889346908026745,2946.031,-4677.777777777778
432,1,0,4.1712738901121105,3.3517957395366507,4.209579923728784,0.5301690858655698,26.650851656256684,10340.672,-4688.888888888889
433,0,1,3.495576227046425,2.650011641082063,4.201144545237731,-1.7573176114092575,34.067648550088656,2955.438,-4700.0
434,0,0,,,,,,,-14333.333333333334
435,1,0,4.171468491878122,3.351648116958036,4.208897768601187,0.5117506163543526,26.644530238931335,10700.062999999995,-4722.222222222222
436,0,0,,,,,,,-14400.0
437,0,1,3.4938988589692483,2.6936969083341418,4.196925753814179,-1.7427628393326555,33.75168100943646,2937.625,-4744.444444444444
438,0,0,,,,,,,-14466.666666666666
439,1,0,4.172802234100528,3.3520081728180475,4.208949896486924,0.5081028567646714,26.22137188976638,10628.938,-4766.666666666666
440,0,0,,,,,,,-14533.333333333334
441,0,1,3.49159162968384,2.697073130067154,4.196901090271507,-1.7352637407600366,33.46482299584788,2929.078,-4788.888888888889
442,0,0,,,,,,,-14600.0
443,1,0,4.174124314497429,3.350690235802344,4.209016148652449,0.49584719215020134,25.981908446070978,10807.109,-4811.111111111111
444,0,0,,,,,,,-14666.666666666666
445,0,1,3.4885729299834787,2.6806995515145213,4.196688955833435,-1.7344350518111926,33.40210697922146,2918.375,-4833.333333333334
446,0,0,,,,,,,-14733.333333333334
447,1,0,4.174346392804098,3.3498557087920315,4.209823901420775,0.4976780837881712,25.957258610228184,10722.515,-4855.555555555556
448,0,0,,,,,,,-14800.0
449,0,1,3.4869021151089825,2.6695398084864568,4.196339302740304,-1.7280392046289716,33.410688917712235,2919.812,-4877.777777777778
450,0,0,,,,,,,-14866.666666666666
451,1,0,4.17489016638359,3.3487260291497885,4.209170290922202,0.49302618507032236,25.910664889466272,10772.969,-4900.0
452,0,0,,,,,,,-14933.333333333334
453,0,1,3.4855485210036417,2.671695307817951,4.196181412764837,-1.7326888725308258,33.38984948261314,2900.422,-4922.222222222222
454,0,0,,,,,,,-15000.0
455,1,0,4.17500186209585,3.3472982873443136,4.209747743387126,0.4924938743507686,25.915316403584885,10745.718999999997,-4944.444444444444
456,0,0,,,,,,,-15066.666666666666
457,0,1,3.4838912547260388,2.661289185949965,4.195770804194879,-1.7260735249920125,33.3700433438796,2901.375,-4966.666666666666
458,0,0,,,,,,,-15133.333333333334
459,1,0,4.175515479681168,3.346522932588962,4.209894860161395,0.4881521312448845,25.80295172183165,10807.094,-4988.888888888889
460,0,0,,,,,,,-15200.0
461,0,1,3.483198941484065,2.667817533540102,4.195456241846729,-1.7195393742714093,33.27215987470977,2901.187,-5011.111111111111
462,0,0,,,,,,,-15266.666666666666
463,1,0,4.174292387595526,3.347387991583747,4.2090419862189705,0.5207295046813237,25.798431586046714,10113.641,-5033.333333333334
464,0,0,,,,,,,-15333.333333333334
465,0,1,3.4836274447098883,2.684008069130594,4.19654355365607,-1.7185829844462923,33.222444215660225,2891.64,-5055.555555555556
466,0,0,,,,,,,-15400.0
467,1,0,4.175643593578711,3.344476114789535,4.2091512370452655,0.49324912975351554,25.716243739071537,10585.812,-5077.777777777778
468,0,0,,,,,,,-15466.666666666666
469,0,1,3.480172442538601,2.6585256208771644,4.194357133255019,-1.717672415155695,33.26207748383125,2882.906,-5100.0
470,0,0,,,,,,,-15533.333333333334
471,1,0,4.176577322242164,3.345621909727096,4.2089344930633095,0.483727693040275,25.721597233349875,10806.562,-5122.222222222222
472,0,0,,,,,,,-15600.0
473,0,1,3.478452148610975,2.6372250579822927,4.195863681881766,-1.7177080769362936,33.312029905516525,2883.265,-5144.444444444444
474,0,0,,,,,,,-15666.666666666666
475,1,0,4.176790229876768,3.344250467904019,4.20956126773023,0.4824487275661897,25.681959267638916,10805.281000000003,-5166.666666666666
476,0,0,,,,,,,-15733.333333333334
477,0,1,3.4785782556105507,2.6514257735606432,4.1955845546644195,-1.7109669363015376,33.25287943255863,2882.969,-5188.888888888889
478,0,0,,,,,,,-15800.0
479,1,0,4.176985790150989,3.3434587647361527,4.209087989190457,0.48404447233967585,25.624925482393323,10733.391,-5211.111111111111
480,0,0,,,,,,,-15866.666666666666
481,0,1,3.4825195584604582,2.676384659108382,4.188483624251573,-1.7184206130755166,33.745054045019884,2891.656,-5233.333333333334
482,1,0,4.177987238970751,3.3475444317933105,4.2096620077990865,0.48598493306923507,26.214209031070983,10805.547,-5244.444444444444
483,0,1,3.4886823636752826,2.6949138502817815,4.200346502821317,-1.7260471943596487,33.88841975386692,2901.25,-5255.555555555556
484,1,0,4.173973017733684,3.346596249241444,4.20979896478687,0.49112574705055223,26.418135656045987,10751.266000000003,-5266.666666666666
485,0,1,3.4858502383832755,2.6973343716306273,4.1981749992980655,-1.712021613408506,33.7353756996425,2891.703,-5277.777777777778
486,0,0,,,,,,,-16066.666666666666
487,1,0,4.17659968208389,3.347969939170728,4.209588279991649,0.48297491868712317,26.041050682309145,10805.625,-5300.0
488,0,0,,,,,,,-16133.333333333334
489,0,1,3.478794177297151,2.642540259937964,4.195715092938243,-1.711022510206629,33.59131052719714,2883.016,-5322.222222222222
490,0,0,,,,,,,-16200.0
491,1,0,4.177020484618747,3.3439377168826576,4.208963727299078,0.4810830469866139,25.78429991090836,10806.672,-5344.444444444444
492,0,0,,,,,,,-16266.666666666666
493,0,1,3.4812826020756744,2.699226257883075,4.195755769877104,-1.703421414006958,33.32366688599416,2873.453,-5366.666666666666
494,0,0,,,,,,,-16333.333333333334
495,1,0,4.176949472748766,3.3440394085174,4.209722877884705,0.4910575899778839,25.89460433493637,10502.453,-5388.888888888889
496,0,0,,,,,,,-16400.0
497,0,1,3.480352041587074,2.676480329780849,4.195911764444989,-1.703574708739156,33.691961507697364,2874.031,-5411.111111111111
498,0,0,,,,,,,-16466.666666666664
499,1,0,4.177167687873663,3.3441211905536,4.209676059278413,0.4824992021317717,26.21291162607548,10689.219,-5433.333333333334
500,0,0,,,,,,,-16533.333333333336
501,0,1,3.4781127815565127,2.642142168479886,4.195824004004723,-1.7034912994217157,33.887639684793655,2874.234,-5455.555555555556
502,0,0,,,,,,,-16600.0
503,1,0,4.176615170009566,3.342940481283274,4.209570995056534,0.4948718422742959,26.189195744166067,10436.453999999998,-5477.777777777778
504,0,0,,,,,,,-16666.666666666664
505,0,1,3.4765867130506125,2.644725254926797,4.196258226051591,-1.7023383270190764,33.67308060941856,2864.984,-5500.0
506,0,0,,,,,,,-16733.333333333336
507,1,0,4.176632324656065,3.3423355342925554,4.209447384056193,0.5046731629853417,25.925635492800915,10193.25,-5522.222222222222
508,0,0,,,,,,,-16800.0
509,0,1,3.4733769291841643,2.632270655366611,4.196612664794988,-1.7014238498912502,33.411988203265814,2855.093,-5544.444444444444
510,0,0,,,,,,,-16866.666666666664
511,1,0,4.178482558143892,3.3409100193242898,4.208946514436026,0.47658965552649,25.56161801380306,10733.703,-5566.666666666666
512,0,0,,,,,,,-16933.333333333336
513,0,1,3.4726366397371127,2.6391006118876117,4.195850781215982,-1.6950436046971957,33.29926524979532,2855.625,-5588.888888888889
514,0,0,,,,,,,-17000.0
515,1,0,4.178606107587668,3.3419417446795183,4.2097116328585535,0.4783950731989409,25.662187990962515,10647.812,-5611.111111111111
516,0,0,,,,,,,-17066.666666666664
517,0,1,3.473439372740961,2.637841830893275,4.1960023929619235,-1.695057731610264,33.59980731390034,2855.594,-5633.333333333334
518,0,0,,,,,,,-17133.333333333336
519,1,0,4.178293208291327,3.340993070052495,4.208975288401353,0.48013952405225957,25.980230716549915,10621.235,-5655.555555555556
520,0,0,,,,,,,-17200.0
521,0,1,3.4754777099091454,2.668286095904868,4.196207586734141,-1.6937809113323188,33.61961195858585,2847.437,-5677.777777777778
522,0,0,,,,,,,-17266.666666666664
523,1,0,4.1770810163384215,3.3415110902495564,4.20900687681348,0.5091449035270569,25.8806869522218,9969.577999999994,-5700.0
524,0,0,,,,,,,-17333.333333333336
525,0,1,3.4722884821666766,2.6490198126838553,4.195534582569042,-1.6869434054016965,33.3945201718652,2847.36,-5722.222222222222
526,0,0,,,,,,,-17400.0
527,1,0,4.1790092292724275,3.3394858458136367,4.209687609257486,0.4825845214419318,25.489728914515275,10501.094,-5744.444444444444
528,0,0,,,,,,,-17466.666666666664
529,0,1,3.471373665098864,2.664058512378051,4.1957439573980455,-1.6860649112944592,33.16734508187535,2837.328,-5766.666666666666
530,0,0,,,,,,,-17533.333333333336
531,1,0,4.179651289471171,3.338877397954293,4.209245312367315,0.47672479393770617,25.273691508203626,10570.735,-5788.888888888889
532,0,0,,,,,,,-17600.0
533,0,1,3.4726160162875095,2.6883611693898826,4.19586805747139,-1.6795829780331424,33.10962161613893,2837.281,-5811.111111111111
534,0,0,,,,,,,-17666.666666666664
535,1,0,4.180323596506419,3.340016083614076,4.209279196868547,0.464030392449307,25.44947305264886,10804.765,-5833.333333333334
536,0,0,,,,,,,-17733.333333333336
537,0,1,3.4738146874457896,2.6869753836302124,4.195347750909715,-1.679793840292355,33.46501751186519,2838.515,-5855.555555555556
538,0,0,,,,,,,-17800.0
539,1,0,4.178397414005577,3.3394210742343233,4.209621674026962,0.5004880344037268,25.781794240772307,10037.5,-5877.777777777778
540,0,0,,,,,,,-17866.666666666664
541,0,1,3.4701426486639693,2.6507536817766586,4.196065828878837,-1.6851739865098712,33.4426191014044,2828.328,-5900.0
542,0,0,,,,,,,-17933.333333333336
543,1,0,4.179704118943526,3.3399130661961682,4.209303699708371,0.475078474309667,25.68864253357384,10555.125,-5922.222222222222
544,0,0,,,,,,,-18000.0
545,0,1,3.467523652225441,2.6646322789106516,4.184534803011309,-1.6863812036302581,33.037928170775885,2838.265,-5944.444444444444
546,0,0,,,,,,,-18066.666666666664
547,1,0,4.183127253755657,3.3530063390337426,4.209605959425042,0.4667767313325743,25.5473433758295,10807.328,-5966.666666666666
548,0,1,3.4767525840839255,2.6400211837268666,4.201240476440081,-1.715777469309528,33.4949493613756,2864.547,-5977.777777777778
549,0,0,,,,,,,-18166.666666666664
550,1,0,4.177677029642593,3.3407373419757564,4.2088907582184145,0.4809565353388997,25.858105200686058,10790.062999999995,-6000.0
551,0,0,,,,,,,-18233.333333333336
552,0,1,3.4758956827369127,2.674198661305034,4.195703567262997,-1.7007216920098716,33.491363029025784,2846.39,-6022.222222222222
553,0,0,,,,,,,-18300.0
554,1,0,4.178254104663735,3.3388847884627486,4.2096990171081545,0.48250664989891084,25.762271564177254,10574.641,-6044.444444444444
555,0,0,,,,,,,-18366.666666666664
556,0,1,3.475812179626641,2.696427051131168,4.195744519551191,-1.6928138295817332,33.329808599922345,2837.969,-6066.666666666666
557,0,0,,,,,,,-18433.333333333336
558,1,0,4.1777864501467326,3.3382781008008675,4.208965703024872,0.5029299771656236,25.665322106933754,10074.109,-6088.888888888889
559,0,0,,,,,,,-18500.0
560,0,1,3.4746554404904435,2.6928340297696836,4.196363050482315,-1.6861104874993165,33.27302769298771,2838.156,-6111.111111111111
561,0,0,,,,,,,-18566.666666666664
562,1,0,4.179042925040038,3.338955474315249,4.209701588831816,0.4830613994014529,25.533014977562825,10423.047,-6133.333333333334
563,0,0,,,,,,,-18633.333333333336
564,0,1,3.472301781313945,2.681747855329962,4.1957929878569455,-1.685043785043406,33.229879126701434,2829.843,-6155.555555555556
565,0,0,,,,,,,-18700.0
566,1,0,4.1796653012106955,3.3390304483662616,4.209653239010418,0.47627891863461846,25.460985558962392,10534.046,-6177.777777777778
567,0,0,,,,,,,-18766.666666666664
568,0,1,3.4729305773503527,2.696791414385091,4.195797286482793,-1.678524839793589,33.20860833999321,2829.625,-6200.0
569,0,0,,,,,,,-18833.333333333336
570,1,0,4.179397929492487,3.338754457820943,4.2089086808202625,0.48753508913297783,25.497401087996412,10266.812000000005,-6222.222222222222
571,0,0,,,,,,,-18900.0
572,0,1,3.4696192030612285,2.664695973142795,4.196349384378125,-1.6839115230941766,33.236115055926255,2819.437,-6244.444444444444
573,0,0,,,,,,,-18966.666666666664
574,1,0,4.1801193410650805,3.337604125308679,4.209046572142359,0.4722817576490998,25.448154568524693,10568.109,-6266.666666666666
575,0,0,,,,,,,-19033.333333333336
576,0,1,3.470018470757559,2.679191623358613,4.195609431921248,-1.6773783325850857,33.18660088296571,2819.579,-6288.888888888889
577,0,0,,,,,,,-19100.0
578,1,0,4.180905341006991,3.338014963877101,4.209046904080791,0.4601208745029174,25.331277760037743,10798.344,-6311.111111111111
579,0,0,,,,,,,-19166.666666666664
580,0,1,3.470762691935287,2.699983457940659,4.195339917236225,-1.676425373206175,33.174058099115534,2810.672,-6333.333333333333
581,0,0,,,,,,,-19233.333333333336
582,1,0,4.180026342503464,3.3370508249552584,4.209068843248563,0.48226181054869705,25.474169291837303,10279.047,-6355.555555555556
583,0,0,,,,,,,-19300.0
584,0,1,3.468111467035994,2.666300786624286,4.1954020570061195,-1.67627880896028,33.253984518546055,2811.485,-6377.777777777777
585,0,0,,,,,,,-19366.666666666664
586,1,0,4.180051194279357,3.3372940334795382,4.209469599722886,0.4817078695645897,25.517578140682183,10299.39,-6400.0
587,0,0,,,,,,,-19433.333333333336
588,0,1,3.4648625780221494,2.6308501373847837,4.195685302232799,-1.6817992883033976,33.3198093248819,2802.422,-6422.222222222223
589,0,0,,,,,,,-19500.0
590,1,0,4.180646937833196,3.336178999164467,4.20895331166291,0.47029194969752847,25.507755071863212,10543.077999999994,-6444.444444444444
591,0,0,,,,,,,-19566.666666666664
592,0,1,3.467864133752208,2.673348140468748,4.195561297751176,-1.6750812261110137,33.33765795318198,2801.625,-6466.666666666667
593,0,0,,,,,,,-19633.333333333336
594,1,0,4.180771276246327,3.336674870115192,4.2096978774496145,0.47308079044000406,25.501142838576612,10430.109,-6488.888888888889
595,0,0,,,,,,,-19700.0
596,0,1,3.464021404592563,2.632763831012711,4.196066962029683,-1.675366426273468,33.29076744042025,2802.031,-6511.111111111111
597,0,0,,,,,,,-19766.666666666664
598,1,0,4.1803289001653905,3.33596846652155,4.208913317260355,0.4851420945408185,25.47614046458346,10154.094,-6533.333333333333
599,0,0,,,,,,,-19833.333333333336
600,0,1,3.4664623858156745,2.6687371180046218,4.196640912532072,-1.6744879201095209,33.27568841807217,2793.39,-6555.555555555556
601,0,0,,,,,,,-19900.0
602,1,0,4.18089241375241,3.336460166393717,4.209819008906641,0.47651105486530104,25.50648704649774,10316.906,-6577.777777777777
603,0,0,,,,,,,-19966.666666666664
604,0,1,3.46850906693551,2.696396337945361,4.1956235749123225,-1.6674467270234996,33.32067807371405,2793.39,-6600.0
605,0,0,,,,,,,-20033.333333333336
606,1,0,4.181591749623686,3.336584283248343,4.209558826223893,0.46321750047156923,25.517452651606238,10571.39,-6622.222222222223
607,0,0,,,,,,,-20100.0
608,0,1,3.466806213058136,2.6794834862925194,4.195862008850563,-1.6674702882406252,33.37314972896719,2792.485,-6644.444444444444
609,0,0,,,,,,,-20166.666666666664
610,1,0,4.180124598026874,3.335029160031238,4.209585024954352,0.4939321363212388,25.664855251476258,9892.375,-6666.666666666667
611,0,0,,,,,,,-20233.333333333336
612,0,1,3.471070722008039,2.6787137407179737,4.18482689434833,-1.6888978346592105,33.71351889594897,2802.016,-6688.888888888889
613,1,0,4.180701556427969,3.3377109352902776,4.2097142451021625,0.48985729035199777,25.433646971948875,10212.234,-6700.0
614,0,1,3.475472204020004,2.655378369801326,4.201968615940368,-1.6979281889133206,33.86531768239223,2820.39,-6711.111111111111
615,0,0,,,,,,,-20366.666666666664
616,1,0,2.8846037057332743,0.003365244223881807,4.985136965640462,-0.0009532872533643702,23.380012214093995,12.656000000000002,-6733.333333333333
